2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:O2MPipeline:52 - Start the conversion pipeline for : gait10dof18musc
2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:75 - Coordinate the input configurations, remove conflicts.
2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:86 -    Checking configurations for step 2 conversion.
2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:103 -        All good now.
2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:119 -    Checking configurations for step 3 conversion.
2025-08-18 21:15:22.112 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:136 -        All good now.
2025-08-18 21:15:22.112 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:84 - Given OpenSim model file: ./models/osim/Gait10dof18musc/gait10dof18musc.osim
2025-08-18 21:15:22.112 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:85 - Reading mesh files from folder ./models/osim/Gait10dof18musc/Geometry
2025-08-18 21:15:22.112 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:86 - Converted model will be saved in folder ./models/mjc/Gait10dof18musc
2025-08-18 21:15:22.112 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:124 - Started step 1 conversion - cvt1.
2025-08-18 21:15:22.701 | INFO     | myoconverter.xml.converter:convert:40 - Commencing the conversion procedure!
2025-08-18 21:15:22.701 | INFO     | myoconverter.xml.converter:_parse_ground:138 - Parsing the ground
2025-08-18 21:15:22.701 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Ground] ground
2025-08-18 21:15:22.702 | INFO     | myoconverter.xml.converter:_parse_constraints:147 - Starting to parse constraints
2025-08-18 21:15:22.702 | INFO     | myoconverter.xml.converter:_parse_bodies_and_joints:80 - Starting to parse bodies, wrapping objects, and joints
2025-08-18 21:15:22.703 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] pelvis
2025-08-18 21:15:22.717 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: CustomJoint] ground_pelvis
2025-08-18 21:15:22.717 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] femur_r
2025-08-18 21:15:22.721 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: PinJoint] hip_r
2025-08-18 21:15:22.721 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] tibia_r
2025-08-18 21:15:22.726 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: CustomJoint] knee_r
2025-08-18 21:15:22.885 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] talus_r
2025-08-18 21:15:22.891 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: PinJoint] ankle_r
2025-08-18 21:15:22.892 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] calcn_r
2025-08-18 21:15:22.904 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: WeldJoint] subtalar_r
2025-08-18 21:15:22.904 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] toes_r
2025-08-18 21:15:22.921 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: WeldJoint] mtp_r
2025-08-18 21:15:22.922 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] femur_l
2025-08-18 21:15:22.927 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: PinJoint] hip_l
2025-08-18 21:15:22.927 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] tibia_l
2025-08-18 21:15:22.938 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: CustomJoint] knee_l
2025-08-18 21:15:23.061 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] talus_l
2025-08-18 21:15:23.064 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: PinJoint] ankle_l
2025-08-18 21:15:23.064 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] calcn_l
2025-08-18 21:15:23.074 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: WeldJoint] subtalar_l
2025-08-18 21:15:23.074 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] toes_l
2025-08-18 21:15:23.085 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: WeldJoint] mtp_l
2025-08-18 21:15:23.085 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] torso
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: PinJoint] back
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.converter:_parse_forces:156 - Starting to parse forces, including path points and wrap paths
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] hamstrings_r
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemlh_r-P1
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemlh_r-P2
2025-08-18 21:15:23.825 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemlh_r-P3
2025-08-18 21:15:23.826 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:23.826 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] bifemsh_r
2025-08-18 21:15:23.826 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemsh_r-P1
2025-08-18 21:15:23.826 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemsh_r-P2
2025-08-18 21:15:23.827 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] bifemsh_r-P3
2025-08-18 21:15:23.827 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:23.827 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] glut_max_r
2025-08-18 21:15:23.827 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] glut_max_r-P1
2025-08-18 21:15:23.828 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] glut_max_r-P2
2025-08-18 21:15:23.828 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] glut_max_r-P3
2025-08-18 21:15:23.828 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] glut_max_r-P4
2025-08-18 21:15:23.828 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:23.828 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] iliopsoas_r
2025-08-18 21:15:23.829 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P1
2025-08-18 21:15:23.829 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P2
2025-08-18 21:15:23.829 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] psoas_r-P3
2025-08-18 21:15:24.051 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P4
2025-08-18 21:15:24.051 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P5
2025-08-18 21:15:24.052 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:24.052 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] rect_fem_r
2025-08-18 21:15:24.052 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] rect_fem_r-P1
2025-08-18 21:15:24.052 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] rect_fem_r-P2
2025-08-18 21:15:24.052 | WARNING  | myoconverter.xml.path_points.ConditionalPathPoint:parse:79 - Suitable 'anchor' PathPoint was not found for ConditionalPathPoint rect_fem_r-P2, treating this as a normal PathPoint.
2025-08-18 21:15:24.052 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: MovingPathPoint] rect_fem_r-P3
2025-08-18 21:15:24.195 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:24.195 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] vasti_r
2025-08-18 21:15:24.195 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] vas_int_r-P1
2025-08-18 21:15:24.196 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] vas_int_r-P2
2025-08-18 21:15:24.196 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] vas_int_r-P3
2025-08-18 21:15:24.337 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: MovingPathPoint] vas_int_r-P4
2025-08-18 21:15:24.475 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2025-08-18 21:15:24.475 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] gastroc_r
2025-08-18 21:15:24.476 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] med_gas_r-P1
